order_id,created_date,total_paid,state,id,id_order,product_id,product_quantity,sku,unit_price,date,name,desc,price,in_stock,type,short,long
416774,2017-10-24 16:22:25,192.06,Completed,1386773,416774,0,1,GRT0402,12.99,2017-10-24 16:11:29,Griffin USB-C Adapter USB-A Black,USB-C adapter USB-A port for MacBook.,19.99,1,12585395,GRT,Griffin
416793,2017-10-24 16:14:23,533.14,Completed,1386775,416793,0,3,SAT0054,79.99,2017-10-24 16:12:42,Satechi Hub Multiport USB-C 4K HDMI Space Gray,Aluminum adapter with USB Type-C HDMI 4K three ports USB Type-A Ethernet input and SD card reader micro SD for Mac and PC.,89.99,1,12585395,SAT,Satechi
416793,2017-10-24 16:14:23,533.14,Completed,1386776,416793,0,2,CRU0051,146.58,2017-10-24 16:13:25,Crucial MX300 525GB SSD Disk,SSD 525GB SATA Hard Disk 3.0 (6Gb / s) for Mac and PC,158.66,0,12215397,CRU,Crucial
416797,2017-10-24 16:44:44,409.98,Completed,1386785,416797,0,1,DLL0008-A,309.99,2017-10-24 16:20:59,"Open - Dell U2515H Monitor 25 ""LED Slim Marco",25-inch LED Monitor Marco Slim for Mac,418.66,0,1298,DLL,Dell
416797,2017-10-24 16:44:44,409.98,Completed,1386787,416797,0,1,APP1465,99.99,2017-10-24 16:21:51,Spanish Keyboard Keyboard Magic Apple Mac (OEM),Spanish Keyboard Mac and Apple iPad Ultrathin Bluetooth (unboxed),119.0,1,13855401,APP,Apple
416800,2017-10-26 03:39:39,12.98,Completed,1386793,416800,0,1,TUC0352,8.99,2017-10-24 16:27:23,Tucano One X Transparent iPhone Case,An uncomplicated case TPU made with all features available,12.9,0,11865403,TUC,Tucano
416806,2017-10-24 16:49:52,44.78,Completed,1386804,416806,0,1,OWC0045,37.79,2017-10-24 16:45:39,Mac OWC Memory 4GB DDR3 1600MHZ SO-DIMM,4GB RAM MacBook Pro and Mac mini iMac (2012).,46.99,1,1364,OWC,OWC
416807,2017-10-24 16:51:54,55.98,Completed,1386805,416807,0,1,WAC0171,51.99,2017-10-24 16:46:03,Education - Wacom Intuos graphics tablet with pen Draw S White,graphics tablet with pen and digital toolbox for Mac and PC.,79.99,0,1405,WAC,Wacom
416810,2017-10-24 16:51:59,156.97,Completed,1386813,416810,0,1,WAC0168,129.99,2017-10-24 16:49:52,Wacom Intuos Creative Art Pen & Touch M Black,Graphical touch tablet with pen and digital toolbox for Mac and PC.,199.99,0,1405,WAC,Wacom
416810,2017-10-24 16:51:59,156.97,Completed,1386815,416810,0,1,BEL0276,19.99,2017-10-24 16:51:15,Air Belkin iPhone Case Protect SheerForce 8 Plus / 7 Plus Gray Space,Case technology against impact and wear resistant material and ultraviolet for iPhone 7 Plus,24.99,1,11865403,BEL,Belkin
416816,2017-10-24 17:03:57,348.98,Completed,1386822,416816,0,1,SYN0179,343.99,2017-10-24 16:56:38,Synology DS218 + NAS server Mac and PC,NAS storage server integrated with special focus on data protection,344.99,1,12175397,SYN,Synology
416059,2017-10-24 17:08:44,303.75,Completed,1386829,416059,0,1,LAC0225,191.79,2017-10-24 17:03:56,Lacie Rugged Hard Drive 2TB USB-C Thunderbolt,"2TB hard drive rugged, compact Thunderbolt and USB-C for Mac and PC",209.99,0,11935397,LAC,LaCie
415513,2017-10-24 17:28:26,390.33,Completed,1386832,415513,0,1,APP2446,390.33,2017-10-24 17:04:38,Apple iPhone 6 32GB Space Gray,New iPhone 6 32GB Space Gray,449.33,0,21561716,APP,Apple
416826,2017-10-24 17:19:46,67.97,Completed,1386842,416826,0,1,BEL0223,26.99,2017-10-24 17:08:53,Belkin USB-C VGA Adapter Black,USB-C VGA adapter 15 cm long MacBook,37.99,1,12585395,BEL,Belkin
416827,2017-10-30 18:49:47,467.99,Completed,1386843,416827,0,1,CRU0038-2,467.99,2017-10-24 17:08:59,Crucial Mac Memory 32GB (2x16GB) DIMM DDR3 1866MHz,32GB RAM (2x16GB) Mac Pro 2013.,469.98,1,1364,CRU,Crucial
416826,2017-10-24 17:19:46,67.97,Completed,1386845,416826,0,1,SAT0058,35.99,2017-10-24 17:09:53,Satechi USB-C Cable to HDMI 4K 60 Hz Space Gray,USB adapter cable to HDMI-C compatible with 4K at 60Hz,39.99,1,1325,SAT,Satechi
416837,2017-10-24 17:32:22,48.08,Completed,1386877,416837,0,1,CRU0023,44.09,2017-10-24 17:28:48,Crucial Mac Memory 4GB DDR3 1333MHz SO-DIMM,4GB RAM Mac mini iMac (2010/11) and MacBook Pro (2010/11).,53.99,1,1364,CRU,Crucial
416828,2017-10-24 19:05:00,73.38,Completed,1386883,416828,0,1,CRU0032,68.39,2017-10-24 17:29:50,Crucial Mac Memory 8GB DDR3 1333MHz SO-DIMM,8GB RAM Mac mini iMac (2010/11) and MacBook Pro (2011).,81.99,1,1364,CRU,Crucial
416843,2017-10-24 17:43:42,94.98,Completed,1386892,416843,0,1,DLK0057,89.99,2017-10-24 17:37:58,D-Link DCS-825L camera EyeOn Wi-Fi baby monitor,baby monitor camera with night vision SD card slot motion detector and sound app for iPhone and iPad,227.0,0,9094,DLK,D-Link
416844,2017-10-24 17:44:24,191.07,Completed,1386893,416844,0,1,OWC0167,187.08,2017-10-24 17:38:39,"OWC Aura expansion kit 6G SSD 240GB MacBook Air 11 ""and 13"" from 2010 to 2011",SSD 240GB expansion for MacBook Air 11-inch and 13-inch Late 2010 to Mid 2011 Kit tools,217.99,0,12215397,OWC,OWC
416845,2017-10-25 17:30:31,900.33,Completed,1386899,416845,0,1,APP2484,900.33,2017-10-24 17:46:41,Apple iPhone 8 Plus 64GB Silver,Apple iPhone 8 Plus 64GB Silver,919.0,1,113281716,APP,Apple
416850,2017-10-24 17:53:37,196.97,Completed,1386910,416850,0,1,NTE0103,94.99,2017-10-24 17:52:09,"NewerTech NuPower 55 W Battery for MacBook Air 13 ""late 2010 - early 2015",Battery Compatible with MacBook Air 13 inch from late 2010 to early 2015,119.99,1,10142,NTE,NewerTech
416850,2017-10-24 17:53:37,196.97,Completed,1386911,416850,0,1,IFX0051,96.99,2017-10-24 17:52:35,"Battery iFixit MacBook Air 11 ""Late 2010",Battery replacement Macbook 11 inches end 2010,96.99,1,13005399,IFX,iFixit
416855,2017-10-24 18:00:12,175.98,Completed,1386917,416855,0,1,SNN0024,168.99,2017-10-24 17:57:07,Sonnet Echo ExpressCard / 34 Thunderbolt Adapter Mac Pro,Thunderbolt Adapter ExpressCard / 34 Mac.,180.29,0,12585395,SNN,Sonnet
416856,2017-10-25 12:51:16,24.98,Completed,1386918,416856,0,1,OWC0009,19.99,2017-10-24 17:57:47,OWC Case External SuperSlim for SuperDrive MacBook / MacBook Pro,Black External Case for Apple SuperDrive.,48.99,1,11935397,OWC,OWC
416865,2017-10-24 19:18:30,78.97,Completed,1386942,416865,0,1,APP2012,41.99,2017-10-24 18:07:00,Apple iPad Smart Cover Case Charcoal Gray,smart cover with different positions for iPad (2017 Edition),45.0,0,12635403,APP,Apple
416877,2017-10-24 18:27:56,79.98,Completed,1386960,416877,0,1,THU0025,72.99,2017-10-24 18:15:29,"21Mochila Thule Crossover MacBook Pro 15 ""Black",Lightweight waterproof backpack with several compartments for MacBook Pro and iPad,99.95,1,1392,THU,Thule
416886,2017-10-27 00:46:25,216.0,Completed,1386979,416886,0,1,WAC0221,216.0,2017-10-24 18:31:45,Education - Wacom Intuos Pro M South Graphics Tablet,Medium graphics tablet includes Bluetooth Intuos Pro Pen Pointer 2 (8192 levels of pressure) for Mac and PC,379.9,0,1405,WAC,Wacom
416891,2017-10-24 18:39:55,37.98,Completed,1386985,416891,0,1,IFX0022,30.99,2017-10-24 18:35:20,Battery Kit complete iFixit iPhone 5 battery change,Battery replacement kit with tools for iPhone 5.,30.99,1,12645406,IFX,iFixit
416893,2017-10-25 12:51:03,39.98,Completed,1386987,416893,0,1,APP1675,32.99,2017-10-24 18:36:51,Apple EarPods headphones with Lightning connector,Lightning headphone connector microphone and remote for iPhone iPad and iPod,35.0,1,5384,APP,Apple
416894,2017-10-24 18:41:56,79.99,Completed,1386988,416894,0,1,APP1997,34.0,2017-10-24 18:37:08,Apple iPhone Silicone Case Cover 7 Camelia,Ultrathin silicone case and microfiber premium for iPhone 7,39.0,0,11865403,APP,Apple
416894,2017-10-24 18:41:56,79.99,Completed,1386993,416894,0,1,APP2514,39.0,2017-10-24 18:40:07,Silicon Case Cover Apple iPhone 8/7 Rosa Arena,Ultrathin silicone case and microfiber premium for iPhone 8/7,39.0,0,11865403,APP,Apple
416907,2017-10-24 18:52:53,33.98,Completed,1387020,416907,0,1,XDO0044,29.99,2017-10-24 18:50:22,X-Doria Defense Lux Black Leather Case iPhone X,Durability and luxury in one case with military-grade protection than,39.99,0,11865403,XDO,X-Doria
416908,2017-10-24 19:16:20,63.97,Completed,1387022,416908,0,1,OTT0148,24.99,2017-10-24 18:51:57,OtterBox iPhone Case Symmetry 7/8 Clear Clear,resistant and anti thin sheath bevelled edges scratches for iPhone 7,34.99,0,11865403,OTT,Otterbox
416911,2017-10-24 19:01:24,101.92,Completed,1387026,416911,0,5,APP0698,9.99,2017-10-24 18:56:49,Apple Lightning Cable Connector to USB 1m White (OEM),Apple Lightning USB Cable 1 meter to charge and sync iPhone iPad and iPod,25.0,1,1230,APP,Apple
416912,2017-10-24 19:02:52,13.98,Completed,1387027,416912,0,1,TPL0038,8.99,2017-10-24 18:57:05,TP-LINK Cable 1m White Lightning IFM,USB charging cable and Lightning 1 meter long with MFi certified for iPhone iPad and iPod,12.99,0,1230,TPL,TP-Link
416911,2017-10-24 19:01:24,101.92,Completed,1387030,416911,0,2,APP0464,23.99,2017-10-24 18:58:35,Apple adapter 12 W USB iPhone iPod and iPad,USB Power Adapter 12 W for iPhone iPad and iPod.,25.0,1,5395,APP,Apple
416908,2017-10-24 19:16:20,63.97,Completed,1387040,416908,0,1,OTT0156,34.99,2017-10-24 19:03:01,OtterBox iPhone Leather Strada 8/7 Black,Original leather case with cover and card slot for iPhone 8/7,49.99,1,11865403,OTT,Otterbox
416865,2017-10-24 19:18:30,78.97,Completed,1387044,416865,0,1,KEN0232,29.99,2017-10-24 19:04:38,VM4000 Kensington Mini Display Port Adapter to HDMI 4K,4K resolution video adapter Mini Display to HDMI.,36.99,0,12585395,KEN,Jaybird
416921,2017-10-24 20:02:06,23.17,Completed,1387059,416921,0,2,IFX0050,8.09,2017-10-24 19:19:51,iFixit iMac Opening Tool to open iMac Late 2012,Tool to open screens late 2012 iMac,8.99,1,14305406,IFX,iFixit
416936,2017-10-24 20:02:06,497.14,Completed,1387086,416936,0,1,OWC0201-A,497.14,2017-10-24 19:42:53,"SSD OWC Aura expansion kit 1TB 6G MacBook Air 11 ""and 13"" 2012",1TB SSD expansion for MacBook Air 11-inch and 13-inch Mid 2012 Kit tools,665.99,0,1298,OWC,OWC
416938,2017-10-24 19:49:59,31.98,Completed,1387090,416938,0,1,BEL0217,26.99,2017-10-24 19:48:10,Belkin USB-A USB cable-C 3.1 to 09m,USB 3.1 Cable USB-A to USB-C for MacBook and iMac,29.99,1,1325,BEL,Belkin
416941,2017-10-24 20:06:46,95.96,Completed,1387096,416941,0,1,WAC0166,59.99,2017-10-24 19:57:44,Wacom Intuos Graphics Tablet S Draw with pencil White,Small graphics tablet with pen and Art Rage Lite software for Mac and PC incluódo,79.9,0,1405,WAC,Wacom
416941,2017-10-24 20:06:46,95.96,Completed,1387099,416941,0,1,WAC0055,22.99,2017-10-24 19:58:17,Wacom Intuos Professional Accessory Kit,Intuos accessory kit.,24.9,0,101781405,WAC,Wacom
416944,2017-10-24 20:06:07,98.78,Completed,1387100,416944,0,1,WDT0357,94.79,2017-10-24 19:58:41,WD My Passport 2TB External Hard Drive 25 USB 3.0 Red,2TB External Hard Drive USB 3.0 with Mac and PC light for compact design,124.99,1,11935397,WDT,Western Digital
416941,2017-10-24 20:06:46,95.96,Completed,1387103,416941,0,1,WAC0179,5.99,2017-10-24 20:00:41,Wacom parts 5 points for CTH670,Replacement tips for Bamboo Wacom Intuos and Cintiq series.,5.99,0,101781405,WAC,Wacom
416950,2017-10-24 20:13:50,37.98,Completed,1387112,416950,0,1,APP0437,32.99,2017-10-24 20:09:39,Apple EarPods headset with microphone connector Jack iPad and iPod,IPhone iPad and iPod headphones with microphone and remote.,35.0,1,5384,APP,Apple
416956,2017-10-24 20:32:06,197.78,Completed,1387126,416956,0,1,WDT0377,190.79,2017-10-24 20:24:20,WD My Passport 2TB 25 PRO Wireless Wifi USB 3.0 Hard Drive,2TB external hard drive with built-in WiFi SD slot and USB 3.0 for Mac and PC,229.99,1,11935397,WDT,Western Digital
416957,2017-10-24 20:31:29,164.98,Completed,1387127,416957,0,1,GOP0096,159.99,2017-10-24 20:24:46,GoPro Hero Action Camera Session,action camera with 1440P resolution submersible in water 10m with Wi-Fi + Bluetooth,169.99,0,11905404,GOP,GoPro
414599,2017-10-25 12:32:48,248.98,Completed,1387130,414599,0,1,MBI0010,16.99,2017-10-24 20:28:53,Mobility Lab Mouse White Apple,Mouse pad as Apple logo.,19.9,0,12355400,MBI,Mobility Lab
414599,2017-10-25 12:32:48,248.98,Completed,1387132,414599,0,1,APP2092,149.0,2017-10-24 20:29:41,Apple Magic Spanish Keyboard Keypad Bluetooth Mac,Apple Keyboard Magic Keyboard with Bluetooth connection and ultrathin design keypad for Mac,149.0,1,13855401,APP,Apple
414599,2017-10-25 12:32:48,248.98,Completed,1387133,414599,0,1,APP1214,82.99,2017-10-24 20:30:12,Apple Magic Mouse 2,Bluetooth Apple Wireless Mouse,89.0,1,1387,APP,Apple
416966,2017-10-24 20:58:30,28.98,Completed,1387150,416966,0,1,IFX0034,24.99,2017-10-24 20:48:33,iFixit battery change Battery Complete kit iPhone 5s,Battery replacement kit with tools for iPhone 5S.,24.95,1,12645406,IFX,iFixit
416967,2017-10-24 20:53:53,24.98,Completed,1387151,416967,0,1,ZAG0030,19.99,2017-10-24 20:50:15,Zagg Folio Case Color Keyboard Folio iPad Air 2 Black,Case with Bluetooth Keyboard for iPad Air 2 Spanish.,79.99,0,12575403,ZAG,ZaggKeys
416968,2017-10-25 21:41:27,216.0,Completed,1387155,416968,0,1,WAC0221,216.0,2017-10-24 20:53:45,Education - Wacom Intuos Pro M South Graphics Tablet,Medium graphics tablet includes Bluetooth Intuos Pro Pen Pointer 2 (8192 levels of pressure) for Mac and PC,379.9,0,1405,WAC,Wacom
416969,2017-10-25 12:49:10,790.33,Completed,1387157,416969,0,1,APP2478,790.33,2017-10-24 21:01:07,Apple iPhone 64GB Silver 8,Apple iPhone 64GB 8 Silver,809.0,1,113291716,APP,Apple
416972,2017-10-24 21:15:22,63.98,Completed,1387160,416972,0,1,LIF0112,59.99,2017-10-24 21:05:02,LifeProof Fre Submersible Case iPhone 5 / 5S Black,waterproof and extreme conditions Case for iPhone SE / 5s / 5,79.99,1,11865403,LIF,Lifeproof
416971,2017-10-24 21:14:31,316.0,Completed,1387161,416971,0,1,WAC0222,316.0,2017-10-24 21:08:36,South Intuos Pro Paper M Graphics Tablet,Medium graphics tablet lets you design on paper includes pointer Pro Pen Wacom pen 2 and FineTip for Mac and PC,429.9,0,1405,WAC,Wacom
416982,2017-10-27 13:58:50,499.99,Completed,1387177,416982,0,1,DRO0030,499.99,2017-10-24 21:31:14,5N2 Drobo NAS server Mac and PC,5-bay NAS server with two Gigabit Ethernet ports designed for homes and small businesses Mac and PC,689.0,0,1280,DRO,Drobo
416989,2017-10-24 22:08:05,18.98,Completed,1387190,416989,0,1,NTE0045,14.99,2017-10-24 21:59:15,NewerTech NuGuard KX iPhone Case SE / 5s / 5 Black,IPhone Case SE / 5s / 5 ultra resistant for extreme conditions.,60.99,1,11865403,NTE,NewerTech
416996,2017-10-26 11:47:29,559.99,Completed,1387201,416996,0,1,LGE0044,559.99,2017-10-24 22:06:17,"LG 27UD88-W Monitor 27 ""UHD 4K USB 3.0 USB-C",99% Professional Monitor sRGB color calibrator cable USB-C connection for Mac and PC,599.0,1,1296,LGE,LG
417018,2017-10-24 22:21:03,165.99,Completed,1387232,417018,0,1,APP1922,159.0,2017-10-24 22:14:32,AirPods Apple Bluetooth Headset for iPhone iPad iPod and Apple Watch,Apple AirPods wireless headsets and cargo transport box,179.0,1,5384,APP,Apple
417021,2017-10-25 12:46:14,188.98,Completed,1387237,417021,0,1,APP1922,159.0,2017-10-24 22:15:50,AirPods Apple Bluetooth Headset for iPhone iPad iPod and Apple Watch,Apple AirPods wireless headsets and cargo transport box,179.0,1,5384,APP,Apple
417017,2017-11-14 06:52:06,216.56,Completed,1387248,417017,0,1,TRA0035,184.58,2017-10-24 22:19:18,"Transcend JetDrive Lite 130 256GB MacBook Air 13 """,MLC memory card 256 GB macbook 13 inches.,182.0,1,57445397,TRA,Trascend
417021,2017-10-25 12:46:14,188.98,Completed,1387249,417021,0,1,APP0438,22.99,2017-10-24 22:19:22,Apple Lightning connector cable to USB 1m White,Lightning USB cable 1 meter to charge and sync iPhone iPad and iPod.,25.0,1,1230,APP,Apple
417037,2017-10-24 22:32:05,162.99,Completed,1387263,417037,0,1,APP1922,159.0,2017-10-24 22:24:06,AirPods Apple Bluetooth Headset for iPhone iPad iPod and Apple Watch,Apple AirPods wireless headsets and cargo transport box,179.0,1,5384,APP,Apple
417041,2017-10-24 22:33:33,163.99,Completed,1387269,417041,0,1,APP1922,159.0,2017-10-24 22:26:35,AirPods Apple Bluetooth Headset for iPhone iPad iPod and Apple Watch,Apple AirPods wireless headsets and cargo transport box,179.0,1,5384,APP,Apple
417042,2017-10-26 14:56:13,162.99,Completed,1387270,417042,0,1,APP1922,159.0,2017-10-24 22:26:47,AirPods Apple Bluetooth Headset for iPhone iPad iPod and Apple Watch,Apple AirPods wireless headsets and cargo transport box,179.0,1,5384,APP,Apple
417045,2017-10-24 22:31:04,44.78,Completed,1387274,417045,0,1,OWC0057-2,37.79,2017-10-24 22:27:45,Mac OWC memory 4GB (2x2GB) SO-DIMM DDR2 800MHz,RAM 4GB (2x2GB) iMac (2008) and MacBook (2009).,47.98,0,1364,OWC,OWC
417056,2017-10-24 22:43:39,165.99,Completed,1387294,417056,0,1,APP1922,159.0,2017-10-24 22:33:39,AirPods Apple Bluetooth Headset for iPhone iPad iPod and Apple Watch,Apple AirPods wireless headsets and cargo transport box,179.0,1,5384,APP,Apple
416815,2017-10-24 22:55:41,43.98,Completed,1387297,416815,0,1,OWC0028,39.99,2017-10-24 22:35:57,"OWC SSD installation Kit for iMac 215 ""(2011)",Installation kit for iMac SSD 215 inches (2011).,60.99,1,14305406,OWC,OWC
417058,2017-10-24 22:39:43,165.99,Completed,1387298,417058,0,1,APP1922,159.0,2017-10-24 22:36:02,AirPods Apple Bluetooth Headset for iPhone iPad iPod and Apple Watch,Apple AirPods wireless headsets and cargo transport box,179.0,1,5384,APP,Apple
380934,2017-10-24 22:44:44,219.73,Completed,1387313,380934,0,1,PAC1498,212.74,2017-10-24 22:40:06,"Samsung SSD 850 expansion kit EVO 500 GB for iMac 27 ""2012-2015",SSD upgrade kit 500GB for 27-inch iMac Late 2012 Late 2015 tools,259.97,1,1433,PAC,Pack
417071,2017-10-26 18:36:20,163.99,Completed,1387326,417071,0,1,APP1922,159.0,2017-10-24 22:43:33,AirPods Apple Bluetooth Headset for iPhone iPad iPod and Apple Watch,Apple AirPods wireless headsets and cargo transport box,179.0,1,5384,APP,Apple
417072,2017-10-24 22:58:07,162.99,Completed,1387327,417072,0,1,APP1922,159.0,2017-10-24 22:43:42,AirPods Apple Bluetooth Headset for iPhone iPad iPod and Apple Watch,Apple AirPods wireless headsets and cargo transport box,179.0,1,5384,APP,Apple
417078,2017-10-24 22:52:27,33.98,Completed,1387339,417078,0,1,TRK0007,29.99,2017-10-24 22:48:09,Bravo Locator Black Trackr,Bluetooth locator objects APP for iPhone,29.99,0,11905404,TRK,TrackR
417091,2017-10-25 00:27:33,24.98,Completed,1387362,417091,0,1,IHE0026,19.99,2017-10-24 22:58:36,iHealth box 50 Reagent Strips glucímetros,Blood glucose test strips in the iHealth glucímetro.,19.95,1,11905404,IHE,iHealth
417098,2017-10-24 23:04:22,175.98,Completed,1387373,417098,0,1,LGE0036,168.99,2017-10-24 23:01:39,"25UM58-P Monitor LG 25 ""widescreen IPS UHD Ultra",Monitor 25-inch UHD IPS cinema format.,199.0,1,1296,LGE,LG
417035,2017-10-24 23:05:46,42.98,Completed,1387375,417035,0,1,GRT0443,37.99,2017-10-24 23:02:14,Griffin Survivor iPhone Case 7/8 Summit Black / Blue / Black,hard case with screen protector and clip support for iPhone 7/8,44.99,0,11865403,GRT,Griffin
417100,2017-10-24 23:08:01,285.99,Completed,1387380,417100,0,1,OWC0145,279.0,2017-10-24 23:03:53,OWC Thunderbolt 2 Dock Cable,Dock 12 ports Thunderbolt connection and cable 1 meter for Mac.,337.99,1,12995397,OWC,OWC
417111,2017-10-24 23:19:16,165.99,Completed,1387403,417111,0,1,APP1922,159.0,2017-10-24 23:10:41,AirPods Apple Bluetooth Headset for iPhone iPad iPod and Apple Watch,Apple AirPods wireless headsets and cargo transport box,179.0,1,5384,APP,Apple
417112,2017-10-24 23:18:34,162.99,Completed,1387407,417112,0,1,APP1922,159.0,2017-10-24 23:11:55,AirPods Apple Bluetooth Headset for iPhone iPad iPod and Apple Watch,Apple AirPods wireless headsets and cargo transport box,179.0,1,5384,APP,Apple
417115,2017-10-24 23:32:42,204.56,Completed,1387415,417115,0,1,SAM0074,155.58,2017-10-24 23:15:34,Samsung 850 EVO SSD Disk 500GB,SSD hard drive Mac and PC 25 inch 500GB SATA III with 3D V-NAND.,179.99,1,12215397,SAM,Samsung
417115,2017-10-24 23:32:42,204.56,Completed,1387441,417115,0,1,APP2016,41.99,2017-10-24 23:27:38,Apple iPad Smart Cover Case Rosa Arena,smart cover with different positions for iPad (2017 Edition),45.0,0,12635403,APP,Apple
417131,2017-10-24 23:35:50,7.98,Completed,1387445,417131,0,1,SHE0045,3.99,2017-10-24 23:30:47,SwitchEasy iPhone Case 8 Plus 0.35 / 7 Plus White,Ultra Thin Case for iPhone 8 Plus / 7 Plus in White,9.99,0,11865403,SHE,SwitchEasy
417137,2017-10-25 12:43:13,253.98,Completed,1387455,417137,0,1,BNQ0038,246.99,2017-10-24 23:35:03,"LED Monitor Benq 238 BL2420PT """,238 LED monitor flicker-free inch to reduce eyestrain.,239.0,0,1296,BNQ,BenQ
417142,2017-10-24 23:41:58,24.98,Completed,1387463,417142,0,1,NTE0056,17.99,2017-10-24 23:38:47,NewerTech Complete set of 14 tools,portable kit of 14 tools for Mac and PC.,23.99,0,14305406,NTE,NewerTech
417152,2017-10-25 15:42:57,162.99,Completed,1387483,417152,0,1,APP1922,159.0,2017-10-24 23:47:00,AirPods Apple Bluetooth Headset for iPhone iPad iPod and Apple Watch,Apple AirPods wireless headsets and cargo transport box,179.0,1,5384,APP,Apple
417153,2017-10-24 23:55:08,162.99,Completed,1387485,417153,0,1,APP1922,159.0,2017-10-24 23:48:06,AirPods Apple Bluetooth Headset for iPhone iPad iPod and Apple Watch,Apple AirPods wireless headsets and cargo transport box,179.0,1,5384,APP,Apple
417158,2017-10-25 00:07:20,163.99,Completed,1387498,417158,0,1,APP1922,159.0,2017-10-24 23:55:31,AirPods Apple Bluetooth Headset for iPhone iPad iPod and Apple Watch,Apple AirPods wireless headsets and cargo transport box,179.0,1,5384,APP,Apple
417161,2017-10-30 00:07:24,23.98,Completed,1387501,417161,0,1,APP0927,18.99,2017-10-24 23:57:17,EarPods Apple Headphones with Remote and Mic (OEM),EarPods headphones Apple iPhone iPad and iPod with microphone and remote control,35.0,1,5384,APP,Apple
417165,2017-10-25 00:14:24,162.99,Completed,1387510,417165,0,1,APP1922,159.0,2017-10-25 00:02:37,AirPods Apple Bluetooth Headset for iPhone iPad iPod and Apple Watch,Apple AirPods wireless headsets and cargo transport box,179.0,1,5384,APP,Apple
417168,2017-10-25 12:42:17,20.98,Completed,1387513,417168,0,1,ELA0050,15.99,2017-10-25 00:06:07,Elago S8 Inner Core Case iPhone X Red Polypropyleno,The minimalist protection Elago only 03mm and minimum weight,19.95,1,11865403,ELA,Elago
417166,2017-10-25 21:34:58,195.98,Completed,1387515,417166,0,1,APP1922,159.0,2017-10-25 00:07:27,AirPods Apple Bluetooth Headset for iPhone iPad iPod and Apple Watch,Apple AirPods wireless headsets and cargo transport box,179.0,1,5384,APP,Apple
417172,2017-10-25 00:12:38,24.98,Completed,1387519,417172,0,1,ZAG0030,19.99,2017-10-25 00:08:29,Zagg Folio Case Color Keyboard Folio iPad Air 2 Black,Case with Bluetooth Keyboard for iPad Air 2 Spanish.,79.99,0,12575403,ZAG,ZaggKeys
417173,2017-10-25 22:00:12,182.97,Completed,1387520,417173,0,1,APP1922,159.0,2017-10-25 00:09:31,AirPods Apple Bluetooth Headset for iPhone iPad iPod and Apple Watch,Apple AirPods wireless headsets and cargo transport box,179.0,1,5384,APP,Apple
417173,2017-10-25 22:00:12,182.97,Completed,1387527,417173,0,2,ELA0039,9.99,2017-10-25 00:14:50,elago Airpods Silicone Case White Case,Protective Case for Apple Airpods housing access port Lightning,14.99,1,5384,ELA,Elago
417180,2017-10-25 00:30:57,612.18,Completed,1387537,417180,0,1,PAC2228,612.18,2017-10-25 00:21:37,Synology DS218 + NAS Server | 2GB RAM | 8TB (2x4TB) WD Red,NAS storage server integrated with special focus on data protection,682.99,1,12175397,PAC,Pack
417187,2017-10-25 18:51:34,1145.76,Completed,1387557,417187,0,1,AKI0021,399.99,2017-10-25 00:39:47,Akitio NODE Case External Thunderbolt PCIe Graphics Card 3,Thunderbolt expansion unit 3 for PCI Express Graphics Cards,399.99,1,12995397,AKI,Akitio
417187,2017-10-25 18:51:34,1145.76,Completed,1387559,417187,0,2,APP1919,55.99,2017-10-25 00:40:05,Apple Thunderbolt Adapter 3 / USB-C Thunderbolt 2 White,Thunderbolt adapter 3 / USB-C Thunderbolt 2 MacBook Pro 13 inches and 15 inches,59.0,1,1325,APP,Apple
417188,2017-10-25 01:07:44,162.99,Completed,1387560,417188,0,1,APP1922,159.0,2017-10-25 00:40:06,AirPods Apple Bluetooth Headset for iPhone iPad iPod and Apple Watch,Apple AirPods wireless headsets and cargo transport box,179.0,1,5384,APP,Apple
417187,2017-10-25 18:51:34,1145.76,Completed,1387563,417187,0,1,LAC0241,633.79,2017-10-25 00:41:58,Lacie 2big RAID 8TB HDD Dock Thunderbolt 3,External Hard Drive 8TB Thunderbolt March 40 Gb / s and RAID for Mac and PC,679.0,1,11935397,LAC,LaCie
416879,2017-10-25 01:00:33,773.16,Completed,1387571,416879,0,1,SYN0182,493.99,2017-10-25 00:49:22,Synology NAS Server DS418play Mac and PC,NAS server 4 bays and two memory slots (2GB) files with up to 4K Ultra HD,494.99,0,12175397,SYN,Synology
417203,2017-10-25 01:32:12,38.98,Completed,1387591,417203,0,1,IFX0045,31.99,2017-10-25 01:29:56,iFixit 64 Bit Driver Kit 64 parts Screwdriver,64-piece kit for any repair iPhone iPad Mac and PC,32.99,1,21485407,IFX,iFixit
417205,2017-10-25 01:40:48,328.46,Completed,1387595,417205,0,1,DRO0020-A,321.47,2017-10-25 01:36:29,Open - 5C Drobo 5-bay DAS RAID USB-C USB 3.0,RAID 5 bays and USB 3.0 Type-C for Mac and PC,429.0,0,1298,DRO,Drobo
417208,2017-10-25 01:55:21,163.99,Completed,1387599,417208,0,1,APP1922,159.0,2017-10-25 01:44:49,AirPods Apple Bluetooth Headset for iPhone iPad iPod and Apple Watch,Apple AirPods wireless headsets and cargo transport box,179.0,1,5384,APP,Apple
